job_id,company_id,title,description,location,job_type,job_required_experience_type,job_posting_url,company_name
3749347649,11056.0,Shipfitter,"Must have: · 3+ years of welding experience· Experience working on structural repairs with steel and aluminum (school)· Must be able to pass a MIL STD 248D certification test· Clean background, ability to pass a drug test· Reliable transportation 
 Day to day:· Lay out and fit steel and aluminum· Straighten, drill and ream materials· Set up and lay out materials to be welded· Repair and rework ship parts· Cutting steel and aluminum· Shaping and cutting pieces to be welded","Jacksonville, FL",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749347649/?trk=jobs_biz_prem_srch,Insight Global
3749347475,11056.0,Electrical Test Engineer,"Join one of the most recession proof industries there is... the utilities industry! Please do no apply if you don't meet all of the must haves. This is a direct hire/permanent position. Relo candidates will be considered and will receive a sign-on bonus to assist with relocation costs (full relocation package will not be included for this position). No work visa sponsorship will be provided.


Must Have:Bachelor's degree in Electrical Engineering or a related field.E.I.T. certification in hand, no flex on that3.5+ years of experience in electrical engineeringExperience testing devices with both hardware and software components to them


Plusses:Utilities industry/product experienceExperience working with electric meters


Responsibilities:Test electrical meters in an engineering test lab setting (85% of the job). Minimal to no troubleshooting. Minimal field visits (5-15%, all local in San Diego) to observe field techs and manually test on electric meters in the field.","San Diego, CA",Full-time,Associate,https://www.linkedin.com/jobs/view/3749347475/?trk=jobs_biz_prem_srch,Insight Global
3749347187,11056.0,ETL Developer,"*** CANNOT TAKE CANDIDATES THAT REQUIRE SPONSORSHIP / C2C !! ***
Position: ETL DeveloperLocation: 100% RemoteDuration: 6 month contract to hire
Required Skills and Experience5+ years experience in ETL developmentExtensive SQL skills, able to read, write and edit SQLInformatica experience SQL development backgroundStrong experience with SnowflakeStrong experience with data warehousing and data pipelinesAzure cloud tools (ADF)
Pluses: PythonReporting skills Supply chain/ logistics industry
Job DescriptionAn employer is looking for a ETL Developer to site remotely. Your primary responsibility will be to lead ETL efforts tied to the client's data warehouse environment for their enterprise supply chain data organization. This group is primarily focused on engineering the pipelines between the enterprise data warehouse and supply chain applications. These pipelines assist with getting data available for downstream needs. You will be focused on a variety of projects in this space to engineer these pipelines and cover standard ETL duties. You will receive requirements on a regular basis to then go and engineer these solutions with quick turn around based on project timelines. You will also participate in status update meetings as the face of the team and provide related project updates to internal peer groups.",United States,Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3749347187/?trk=jobs_biz_prem_srch,Insight Global
3749347016,11056.0,Electronic Security Technician,"This is a 5 month contract to hire role that is paying up to 28/hour. This role is onsite in any of the following locations: Bealeton, VAPetersburgh, VA Virginia Beach, VA 
 Must-haves:· 3+ Years Commercial Installation experience (NO residential)o Will look @ candidates 1+ years of commercial installation experience of security systems (CCTV, Access Control, Cat 5/6 cabling, AMAG, card readers, intrusion detection, door contact strikes, or IP cameras)· CCTV and Access Control· Valid Drivers license  Plusses: Intermediate to advanced knowledge of access control platforms, or intrusion systems. 1 year of experience within commercial access control, and CCTV. Technical Background in CCTV/IP Video Systems","Oklahoma City, OK",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749347016/?trk=jobs_biz_prem_srch,Insight Global
3749346703,11056.0,Healthcare Application Support Tech,"Must-haves Experience providing technical support, troubleshooting, and training for healthcare applications/software, electronic health records (EHR)Experience with EHR systems such as AHT, EPIC, Cerner, or MeditechExcellent communication and customer service skillsKnowledge of healthcare industry, medical terminology, procedures, and regulations
DESIRED SKILLS:Experience with their healthcare application – American Health Tech Software Day-to-Day NHS is seeking a support tech for their Electronic Health Records application (AHT). They will need experience providing technical support in a healthcare environment, specifically for EHR systems. They will be responding to customer issues via email, phone, or chat and provide technical support and assistance on issues such as installation, operational functions, troubleshooting, and maintenance of their EHR system and document the support interactions, including the details of the inquiries, complaints, and actions taken.","Tuscaloosa, AL",Full-time,Associate,https://www.linkedin.com/jobs/view/3749346703/?trk=jobs_biz_prem_srch,Insight Global
3749346482,11056.0,Advanced Manufacturing and Sustainability Project Manager ,"*US Citizenship with the willingness and ability to obtain a Secret clearance is required* 
Description/Job SummaryA company is hiring a Special Assistant to support the Department of Energy’s (DOE) Industrial efficiency & Decarbonization Office (IEDO). IEDO’s mission is to accelerate the innovation and adoption of cost-effective technologies that eliminate industrial GHG emissions. The position will support the Director, Deputy Director, and Chief Engineer in coordinating activities including, but not limited to, engagement with senior DOE and Congressional leaders, program and operational planning and execution, support of IEDO strategic analysis efforts, analysis of industry and legislative developments on program direction, and will support IEDO’s efforts to drive energy, materials, and production efficiency, and decarbonization across the industrial sector.
Position Responsibilities· Support the Chief Engineer in coordinating IEDO’s strategic analysis portfolio.· Coordinate analysis prioritization between the Director, Deputy Director, and Chief Engineer to ensure alignment with IEDO and DOE goals.· Liaise with analytical groups across DOE to ensure IEDO priorities are considered and apprise IEDO leadership of relevant work being performed by these groups.· Support the Director and Deputy Director’s day-to-day organizational engagement activities.· Prepare the Director and Deputy Director’s nightly briefing books.· Review technical content and agendas of pending Director meetings, prepare director for those meetings, and attend meetings as invited.· Coordinate technical and operational issues with IEDO staff on behalf of the Director.

Qualifications, Skills, and Experience: · Bachelor’s Degree (M.S. or Ph.D. in relevant field is a plus).· Familiar with Industrial efficiency and decarbonization programs and technologies.· 5+ years’ experience (preference is for experience with DOE RD&D programs).· Exceptional writing and editing skills, including plain language.· Ability to balance multiple long- and short-term projects and competing priorities.· Strong organizational skills and attention to detail.· Strong analytical (quantitative and qualitative) and decision-making capabilities.· Demonstrated independent problem-solving skills.· Highly proficient in Microsoft Office, including Word, Excel, PowerPoint, Access.· Must be eligible to obtain and maintain a security or clearance badge.
Preferred Qualifications: · Located in DC area and able to regularly work from DOE-HQ strongly preferred.· Experience working with interdisciplinary teams.· Strong ability/interest in making connections and building collaborations.",Washington DC-Baltimore Area,Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3749346482/?trk=jobs_biz_prem_srch,Insight Global
3749346390,11056.0,Electrical Superintendent,"DAY TO DAY The Construction Superintendent will work closely with members of the project management, infrastructure engineering, project controls and procurement departments from install through start of production. The Construction Superintendent will supervise all on-site construction including scheduling of trade contractors, utility, structure and vendor tool installations, resolving day to day construction issues, performing day to day inspections to ensure compliance with plans and specifications while tracking project schedule and budget. Coordinate and supervise all on-site construction activities.Develop execution plans / schedules.Ensure frequent communication with key project individuals, job site personnel and Project ManagerDrive the project schedule and elevate construction issues to management.Develop and communicate logistics and other operational plans necessary.Maintain a safe, secure and healthy work environment by following and enforcing the applicable state and OSHA regulations.Schedule and lead quality control and site safety inspections.Understand project plans and specifications.Work with tool vendors as needed to facilitate successful project completion.Track and receive material deliveries and resolve delivery discrepancies.Perform daily and weekly site progress reports.Direct work in field, track changes, etc. both individually and leading or participating in a larger team.Develop templates and standards for future phases / projects.Maintain an organized and clean job site. Including contractor trailers, fabrication areas and stored materials / equipmentInteract with third party inspection personnel and City / State / County inspectors Supervise on-site laborers.  MUST HAVESPrevious experience as a Lead Superintendent on previous industrial facility construction, Brownfield construction, building renovation or tenant improvement project (s)Ability to work within a high-performance, cross-functional organization with extremely tight timelines and aggressive goals.Experience with design-build projectsWorking knowledge of building codes, standards, and environmental regulations across disciplines including civil, architectural, mechanical/pipe, electrical, etc.Understanding of construction design documents and ability to provide constructability feedback prior to and during construction.Computer literacy with Microsoft Office Suite products, office email system, scheduling tool knowledgeWilling to work dayshift, nightshift and weekends as needed","Austin, TX",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3749346390/?trk=jobs_biz_prem_srch,Insight Global
3749346379,11056.0,Geotechnical Engineer,"A Geotech PM we are looking for will have the following:Familiar with Austin geology or geology within their practiceFamiliar with geotechnical drilling and field testing methodsFamiliar with geotechnical testing and lab assignmentsHave provided foundation recommendations for all types of structuresGood communication and writing skillsPE license or able to obtain oneProposal preparation experienceConstant communication with clientsBachelor's DegreeValid Driver's License Plusses:Experience In TxDOT, City and Municipality Projects Is a Plus.Experience with Central and South-Central Texas Geology and Soil Condition Is a Plus - municipality, city counties Day to day:
You will be joining an engineering construction firm, which is leading specialty engineering firm in Texas. The main goal of this position is to assure client satisfaction through preparation of quality reports that address the specific project requirements within the project schedule, budget and design constraints. Key Responsibilities:Manage projects, meeting HVJ financial goals and quality standards. Sign/seal technical reports.Forecast project beginning, schedule and profitability.Develop and implement actions needed to achieve or exceed project goals.Prepare proposals including detailed cost estimates.Provide client satisfactionGuide and mentor junior staffsTeam BuildingAssist with Business DevelopmentTrack project expenses to ensure actual work is performed within budgetInvoice projects so that payment for services is received no later than 45 days after performing the serviceReview all reports prior to submittal to the client for completeness and accuracyPerform geotechnical/construction materials engineering as required to meet client needsIdentifies and pursues new opportunities to grow geotechnical engineering services","Austin, Texas Metropolitan Area",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3749346379/?trk=jobs_biz_prem_srch,Insight Global
3749346337,11056.0,Engineering Technician,"Duration: 6 month contract, possible perm 
D2D: A client in the greater Chattanooga area is looking for an Engineering Assistant to join their team. This person will support the Product Engineering group ensuring that all materials and parts for the products being manufactured are ordered in a timely and accurate manner. This individual will gather all drawings and then will put together the BOMs. They will then send the BOMs to the team to verify and then send to procurement. Procurement will then work in the inventory purchasing systems to get the necessary parts ordered and routed through the shop. It is essential that they maintain good documentation and create a strong tracking system, in order to keep the engineering team in the loop on the status of the parts/materials being delivered.
Must Haves:Excel (intermediate) and ability to pick up new systems quicklyStrong organization skillsStrong interpersonal communication, both written and oralDrafting experience, using CAD software","Jasper, TN",Full-time,Associate,https://www.linkedin.com/jobs/view/3749346337/?trk=jobs_biz_prem_srch,Insight Global
3749346171,11056.0,Supply Planner,"Title: Supply PlannerLocation: Hybrid, one day a week in Raritan, NJDuration: 12-month contract with extensionsWork Authorization: United States Citizen or Greencard
Required Skills and Experience 2-4 years of experience in Supply Chain within planning and forecastingExperience with SAPBachelor's degree in Business, Engineering, Logistics, or Supply Chain

Nice to Have Skills and ExperienceExperience in the Medical Device industry or medical/pharmaceutical fieldS4 Hana Experience

Job Description Insight Global is seeking a Supply Planner for one of our clients located in central New Jersey. This person would be managing the planning process for multiple finish goods suppliers. They will lead S&OP meetings with external suppliers. They will also plan and control inventory of finished goods to meet sales and distribution demand. This individual will implement strategies to improve customer service and operational metrics and develop planning scenarios and present to management.","Raritan, NJ",Contract,Associate,https://www.linkedin.com/jobs/view/3749346171/?trk=jobs_biz_prem_srch,Insight Global
3749345859,11056.0,Data Entry Specialist,"Required Skills and Experience *Advanced Excel skills (pivot tables, V-lookups, formulas)
Excellent communication skills
Team player
High school diploma or GED
Willing to take an Excel test prior to interviewing
Nice to Have Skills and ExperiencePower BI experience
Job Description *One of Insight Global's premier oil and gas clients is looking for a Data Entry Specialist to join their team in Midland, TX. This person will be joining the Maintenance and Reliability team and assisting with the development and integration of a new reliability system. Daily, this person will be reviewing Power BI sheets and entering data into Excel. They will run calculations and perform basic functions, and they must be able to do PivotTables and V-Lookups. This person will be working with the entire Maintenance group, so they must have great communication skills and the confidence to be a good team player.","Midland, TX",Contract,Associate,https://www.linkedin.com/jobs/view/3749345859/?trk=jobs_biz_prem_srch,Insight Global
3749345668,11056.0,Help Desk Technician,"Must-haves 2+ years of recent experience troubleshooting various technology and user experiences Experience in the MS Office suite such as Office 365, Azure admin portal Strong knowledge of Windows 10 Understanding of domains, user profiles and how they work Strong analytical skills Self-motivated and high level of enthusiasm Take a personal interest in, and responsibility for quality of work performed Ability to pay close attention to detail while dealing with a robust flow of issues Ability to articulate technical information clearly and simply to non-technical people  Plusses  Day-to-Day A client in the St. Louis area is seeking a Help Desk technician resource to join their team. This person will serve as one of the main technicians in the Saint Louis corporate office and interface with executive leadership and have a direct impact on associate satisfaction. Candidates should have a demonstrated ability to work independently with little supervision and possess a high level of customer service, integrity, and technical skills. Excellent written and oral communication skills are also crucial, as well as being able to work with technical, non-technical, and executive staff. -Answer all incoming calls and creating a ticket by documenting the reported issue and all prominent details. -Troubleshoot and provide IT support remotely Microsoft's core business applications and operating systems. -Provide basic technical support at the network level: WAN and LAN connectivity, switches, and all connected peripheral devices. -Independently resolve most issues with Windows 10 and network printers. -Provide basic support for end users with our remote access solution, Ivanti Neurons. -Enter detailed notes about what was done and all system changes in our ticketing system (ServiceNow) and documentation system (Fetch Knowledge Base Articles). -Communications with customers on-daily basis: keeping them informed of incident progress, notifying them of impending changes, and setting appropriate expectations for resolution times. -Provide friendly, professional support via phone, email, in-person and through our ticketing system. -Complete daily function checks for conference rooms and board room IT equipment -Collaborate with vendors to resolve issues as necessary. -Provide support to associates on new technology implementations. -Learn new technologies and participate in on the job training. -Improve customer service, perception, and satisfaction. -Escalate service requests that require Systems Engineer level support.","St Louis, MO",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749345668/?trk=jobs_biz_prem_srch,Insight Global
3749345616,11056.0,General Laborer,"This is a 1-2 day contract paying $54.80/hour.1 Day of work on Tuesday 11/7 - 8-10 hours
Required Skills and Experience *Able to lift 50 poundsMust be able to pass a background check and drug test
Job Description *A client of Insight Global is looking for 15 workers to join their team for a 1-2 day project moving audio and visual equipment at an auditorium in LA. The job will entail manual labor, moving AV equipment from a truck to the auditorium. Nothing more than 50 pounds. The pay rate is $46.47 per hour and the expected duration is 8 hours per day (at most 2 days). A background check and drug test is required.",Los Angeles Metropolitan Area,Contract,Associate,https://www.linkedin.com/jobs/view/3749345616/?trk=jobs_biz_prem_srch,Insight Global
3749345525,11056.0,REMOTE Azure Security Support Engineer,"Desired Skills and Experience *- 2+ years’ experience with Network / Security Engineering or Systems Administration- 2+ years’ experience with Active Directory- Experience with security protocols in one or more of the following areas- incident response, endpoint protection, threat analytics, anti-virus, information protection- Experience working in a large enterprise environment (1,000+ users)- Exposure to cloud technology (Azure, AWS, GCP)- Excellent customer service and communication skills-REMOTE but must be local to Charlotte, NC, Irving, TX, Seattle, WA, Fargo, ND, or Atlanta, GA
Plusses- MSP background or previous external support experience- Automation experience (scripting, PowerShell, python, etc.)- Experience working with Azure Security tools (listed below)
Day-to-Day *An employer is looking for multiple Azure Security Support Engineers to site remotely. As a security support engineer, you will be an elite member of a customer facing security support team working on resolving complex issues with Azure Cloud and On-Prem Microsoft security products. You have extensive experience providing mission critical customer support to external enterprise customers with a focus on helping, advising, and empowering customers to achieve more. You have a passion for learning new technologies, collaborating with other experts to find solutions, having complete customer obsession, continuously optimizing and improving the customer support experience, and having fun. You enjoy working on challenging issues that require in depth investigation, excellent communication, and complete ownership to drive issues to resolution. You obsess over small details to make sure that each customer interaction not only drives issues to resolution, but also ensures that customers are effectively using Microsoft technologies to further the success of their business.
You will have the chance to learn and support new cutting edge technologies such as:- Azure Security Center- Microsoft Cloud Application Security- Windows Defender Advanced Threat Protection- Azure Advanced Threat Protection- Azure Antimalware- Azure Storage Advanced Threat Protection- Azure Sentinel- Azure Security of Things- Windows Defender",United States,Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749345525/?trk=jobs_biz_prem_srch,Insight Global
3749345391,11056.0,Cost Estimator,"This is a 5 month contract to hire role that is paying up to 45/hour. This role is onsite in Virginia Beach, VA. 
Required Skills and Experience ** Minimum of 2 years' experience as a successful estimating in the security, IT or other technology sales industry or installation experience/ training in access control systems, low voltage wiring and CCTV systems* Working knowledge of low voltage hardware and devices (installation experience a plus)* Good understanding of network protocols* Familiarity with using AutoCAD for design drawings* Must be able to read construction drawings.* Be able to pass a Department of Criminal Justice Background Check* Valid drivers license

Nice to Have Skills and Experience

Job Description ** Create professional proposals to include scope of work and pricing* Work closely with Project Managers and Customers during the design and installation phases* Perform site surveys and attend meetings to obtain necessary information to formulate design/scope for project estimates* Develop labor, equipment and material estimates, including quoting and itemizing bills of materials* Draft scopes of work in coordination with operations personnel* Conduct material product research and specifications sheet documentation* Participate in project design review sessions when requested* Work with material vendors for project special pricing requests* Coordinate with purchasing department when ordering materials for awarded projects","Petersburg, VA",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749345391/?trk=jobs_biz_prem_srch,Insight Global
3749342860,11056.0,Sr. Salesforce Developer ,"Location: Hybrid in Plymouth, MN 2-3x/wkPay: $60-$70/hour and converting at $125,000
Required Skills and Experience *8+ years of experience in Salesforce development using Apex, Visualforce, Lightning Web Components, SOQL, SOSL, etc.6+ years of experience in Salesforce integration using REST/SOAP APIs, Web Services, etc.Develop and configure enterprise-wide Salesforce solutions using force.com development and platform capabilitiesBachelor's degree in Computer Science, Engineering, or related field or equivalent work experienceNice to Have Skills and ExperienceExperience in working with FSC (Financial Services Cloud)Experience in working in an agile scrum team environmentJob Description *One of Insight Global's largest financial clients is looking for a Salesforce Developer who can lead the digital transformation of their Commercial Salesforce teams. You will be responsible for developing, configuring, and integrating Salesforce solutions that meet the needs of our stakeholders and align with our vision. You will also mentor and coach other developers, conduct code reviews, and ensure best practices are followed. You will work in a highly collaborative and agile environment, where you can explore new possibilities, communicate effectively, and have fun while working.","Plymouth, MN",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3749342860/?trk=jobs_biz_prem_srch,Insight Global
3748849428,11056.0,System Engineer,"Job Title: R&D Systems EngineerLocation: Haverhill, MA (generous relocation package provided if required)Type: Permanent RolePay Rate: $100,000-145,000/year (additional compensation)
Required Skills and Experience: Bachelor's degree in Mechanical Engineering, Electrical Engineering, Physics or relatedStrong background in one or more of the following: thermodynamics, heat transfer, fluid dynamics, controls and instrumentation, industrial automation, cryogenics, etc.Experience using system simulation tools such as MATLAB, Simulink, Modelica or something similarNew product development experience highly preferredExperience developing systems with several complex subsystems
Preferred Skills and Experience:Requirement management experience (Jira, Doors, etc.)
Main Responsibilities:Define new product architecture at the system and subsystem levelWork cross functionally to define the new product requirementsPerform system modeling of the proposed systems to analyze tradeoffs between quality, cost, reliability and performanceProvide technical leadership and support to the development team","Haverhill, MA",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3748849428/?trk=jobs_biz_prem_srch,Insight Global
3748842305,11056.0,Enterprise Resources Planning Consultant,"Required Skills and Experience3-5 years of IT work experience. 3 years of experience working with HR, payroll, benefits, financials, or procurement systems. Superior customer service and support. Oracle tools experience with OTBI, BIP, HDL and OIC is a plus. Experience handling confidential information with a high degree of integrity. Extreme attention to detail and accuracy. SQL experience   Nice to Have Skills and ExperienceExperience working with Lawson/Infor products.
  Job DescriptionAn employer in Denver, CO is looking for an ERP Production Support Analyst to join their team. This will be a 6-month, contract to hire role that will be remote for the first year, returning to office in 2025. The ERP production analyst will provide support for the implementation, maintenance, enhancement, and improvement of the school district's Infor/Lawson ERP implementation and related systems. It serves as a liaison between the school districts' business units and other groups within the Department of Technology Services and is responsible for understanding the needs of the business and technology groups while building strong relationships with them. This person will provide support for the Lawson/Infor products and the Oracle ERP/HCM Cloud applications and related applications including, but not limited to system access, monitoring, troubleshooting, and operability. They will analyze technical problems related to Infor/ Lawson ERP and the Oracle ERP/HCM Cloud applications and perform root cause analysis.","Denver, CO",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3748842305/?trk=jobs_biz_prem_srch,Insight Global
3748840779,11056.0,Network Security Engineer,"Required Skills and Experience *5+ years experience with Palo Alto Firewalls5+ years' experience in the design, implementation, and operation of networksCloud migration experience - AWS or Azure

Nice to Have Skills and ExperienceBachelor's degree in information systems or related fieldSEIM toolsCisco experience

Job Description *A client of Insight Global is looking for a Firewall engineer to join their team in St. Louis, MO. This position is required to support the growth of firewall implementations related to cloud growth activity. This person will act as a lead and SME for security technologies within the group as assigned to the project. Specific responsibilities include implementing ruleset changes and configurations in relation to the firewall environment in conjunction with a divestiture effort, supporting the build of new virtual firewalls in a cloud service provider and management platform, integrating security relevant logs and information into our monitoring and detection platforms. This individual will be driving security best practices, efficient and performance initiatives that improve and complement the existing security design related to firewall capabilities. They will be providing 4th level support to project escalations and drives these to resolution. They must be able to root cause and remediate actions. This person will have to come in and hit the ground running immediately. This position is fully remote.",United States,Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3748840779/?trk=jobs_biz_prem_srch,Insight Global
3694105845,11056.0,Remote Collections Specialist,"Remote BUT MUST SIT IN FLORIDA
Day to Day:Insight Global is looking to hire a REMOTE Advanced Collections Specialist. This person would be making a high volume of outbound calls each day to customers with outstanding balances. Responsibilities include regaining outstanding balance, communicating with customers directly over the phone, and selling customers back into their memberships. This person would be held to a 3-4 week training period, and then would be eligible to their bonus program.","Florida, United States",Full-time,Entry level,https://www.linkedin.com/jobs/view/3694105845/?trk=jobs_biz_prem_srch,Insight Global
3694105506,11056.0,Help Desk Specialist,"What to Expect in the Role: As an IT Helpdesk Specialist, you will be part of a team providing support over the phone, through remote access, and in person to company employees. Configuring, troubleshooting, and supporting desktops, laptops, printers, phones, etc. Providing support for email, enterprise applications, and web applications. Responding to and resolving submitted work orders within the IT helpdesk queue. Creating and managing accounts in Active Directory, Manage Cloud services (azure, Office 365), Perform Windows Scripting (PowerShell/VB/Python) using common scripting languages and, Creating PC images with Kace imaging software.
Requirements: 3 years' experience in an IT Help Desk/Desktop Support environmentCertifications (Microsoft, CompTIA, Cisco, etc.) required, without above work experience.PC troubleshooting and networking in a Microsoft Active Directory domain.Strong knowledge of Microsoft suite of desktop products.Group Policy Object creation and management.","Vancouver, WA",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3694105506/?trk=jobs_biz_prem_srch,Insight Global
3694104819,11056.0,Desktop Support (3 Openings),"Desktop Support Role  Role Summary:Desktop support will be responsible for providing assistance to all front and back office staff. This individual will be responsible for supporting the various different business lines throughout the Cantor umbrella. This is a hands-on role and this individual is expected to provide technical expertise in order to resolve issues for the general population. Key Accountabilities:Provide IT support to all users in the AmericasProvide support through phone/email/service tickets to front and back office users on desktop issues Install, upgrade, support and troubleshoot Windows operating systems, computer hardware (and any other authorised peripheral equipment) and across a range of authorised software applicationsPerform general preventative maintenanceAssist facility matters when needed including moves, adds, and changes Raise, update and close all support tickets regularly and promptly.Participate and implement in global projectsProvide on site and remote supportCommunicate with team members regarding issues, procedures, and documentationPerson Specification: Knowledge:In depth knowledge of Windows desktop technologies.In depth knowledge of Desktop and laptop hardware.Intermediate knowledge of TCP/IP, DNS and Internetworking TechnologyIntermediate knowledge of Microsoft Office (Word, Excel, PowerPoint, Outlook)Knowledge of Server, Voice & Communications Infrastructure. Knowledge of various Operating systems (e.g. Windows, Linux, Apple)Knowledge of Audio and Video Conferencing technologies.Knowledge of common Market Data applications and services.Relevant industry certifications may include Microsoft MCP, MCSA or individual Microsoft specialist training such as Excel, Word, PowerPoint, Outlook or ITSM productsProficient with Apple products (Mac, Ipad,Iphone)Experience:Associates Degree in Computer Science, related field or equivalent experienceMinimum 5 years Desktop Support experience, preferably within a financial services organization.Special Job Requirements:Flexible hoursBank holidaysOccasional afterhours and weekend work as needed.",New York City Metropolitan Area,Full-time,Associate,https://www.linkedin.com/jobs/view/3694104819/?trk=jobs_biz_prem_srch,Insight Global
3694103237,11056.0,Help Desk Support Specialist,"Full Job description that covers helpdesk and porting:A client in the Atlanta location is seeking a Helpdesk agent who will be taking calls regarding basic troubleshooting of networks, computers and POS terminals for the retail store locations and the sales reps that work there (not end customers). They also are going to be handling issues dealing with porting/portability (portability is wireless number transfers switching phone numbers from one carrier to another), but they can train them on this if they have beginner level skills with porting. The ideal candidate has dealt with calls related to POS hardware/software as well as calls dealing with portability and PC troubleshooting. If they can’t handle the call, they can escalate it to Tier 2. This will be 100% phone support helping retailers with any IT issues they have in the store.Additional duties as assigned. MUST HAVES:2+ years helpdesk experience or 2+ years porting experienceHave a friendly personality for customer service and exude patienceReliability Able to walk someone through getting an IP addressPC support experienceGreat documentation skills for the ticketing system PLUS:POS helpdesk experiencePorting experienceCheckPoint Firewall experienceNetworking troubleshooting experienceSpanish speaker","Dunwoody, GA",Contract,Associate,https://www.linkedin.com/jobs/view/3694103237/?trk=jobs_biz_prem_srch,Insight Global
3694102902,11056.0,Office Administrative Assistant,"Position: Office AssistantLocation: Farmington Hills, MI 48334 Duration: 6MC2HPR $18-20/hrInterview: 1 Must-Haves:1+ years of administrative experienceExcellent communication + phone presenceProficient with Microsoft Office (Word, Excel, Powerpoint) Day-to-Day:Our client is seeking a dynamic Office Assistant to join their high-volume law firm. This person will be responsible for clerical tasks in the office including: data entry, filing, assisting in mail room, office event coordination, as well as running routing errands, as required for the office. The ideal candidate is a detail-oriented team player with excellent communication and organizational skills.","Farmington Hills, MI",Full-time,Entry level,https://www.linkedin.com/jobs/view/3694102902/?trk=jobs_biz_prem_srch,Insight Global
3694102410,11056.0,Junior Mechanical Engineer,"Insight Global is seeking a Junior Mechanical Engineer to join one of their top defense clients at Hill AFB supporting one of the largest defense weaponry programs in the country.
**Recent grads and very junior candidates highly encouraged to apply!! Looking for someone who is sharp and ready to learn!!**
This individual will support and maintain parts, availability, and readiness for critical weapon systems. This includes data analysis of 2D drawings to ensure there are no deficiencies or defaults.
Must-Haves:Ability to sit on-site at Hill AFB in Clearfield, UTAbility to obtain a Secret Clearance (Must be a US Citizen)Bachelor's Degree in Mechanical EngineeringProficiency in Microsoft Office Suite and Sharepoint
Plusses:Active Secret ClearanceData mining experienceRelevant internship experience","Clearfield, UT",Full-time,Entry level,https://www.linkedin.com/jobs/view/3694102410/?trk=jobs_biz_prem_srch,Insight Global
3694102363,11056.0,Software Engineering Supervisor,"#Dynamics365 #ERP # Dynamics365ERP #SupplyChain
Company: Enterprise Level ClientJob Title: Software Engineering Supervisor (Lead Dynamics 365 Developer - ERP) - W2Duration: Full-TimeLocation: Issaquah, WA - Hybrid - 3 days onsite - OPEN to seeing out of state candidates.Salary: 120-150k + bonus up to 10% of salaryAdditional Benefits: PTO, 7 paid holidays, 1 paid family day off.Comprehensive medical, dental, and vision benefits401k plan and matches $1 for $1 up to 4% of earnings, matched & vested at every pay cycleLife insuranceShort/long-term disability coveragePaid maternity/paternity leavePet insurance



What's the Short Version?The Supervisor, Software Developer is responsible for overseeing the technical design, development, and deployment of D365 solutions. They utilize a deep technical knowledge of the Dynamics 365 platform, while leading a team of developers. They constantly look to improve the solutions and processes within SanMar ensuring consistency, continuity, and scalability. The role is also responsible for ideating, designing, documenting, and assisting with the implementation of technologies that meet the current and future needs of our business.




What Will You Be Doing?Oversee the technical aspects of D365 projects, including the design of custom entities, workflows, and integrations.Lead a team of developers and engineers, provide guidance and support as they work to build and deploy D365 solutions; responsible for assigning tasks, monitoring progress, and providing feedback.Ensure that all D365 solutions meet the highest quality standards, including proper testing and debugging.May conduct code reviews to ensure that development meetings quality standards and best practices.Communicate effectively with stakeholders to ensure that projects are delivered on time and to the satisfaction of all parties involved.Maintain a deep understanding of D365 and the broader Dynamics platform and stay up to date with new developments and trends in the industry.Work closely with other teams within the organization, including project managers, business analysts, and quality assurance specialists.




What Are We Looking For?4-6 years experience working with the Dynamics 365 platformExperience leading teams of developers and software engineersHave an understanding of Supply Chain business processes, able to partner with stakeholders to understand ERP system and business architecture.Familiarity in code languages: X++, C++, SQL, ADOExperience in information technology, computer science, software engineering, or related fieldExperience with all phases of the software development lifecycle, including SCRUM and AgileDeep understanding of Azure and DynamicsStrong communication skills, written and verbal, allowing you to build rapport with people at all levels of responsibility and articulate solutions to technical and non-technical peopleAbility to work on concurrent projects, meet business expectations, influence outcomes, and meet timelinesA curious mind, strong critical thinking skills, and a continuous drive to expand and learn for the futureExcellent technical, communication, and leadership skills, and be comfortable working in a fast-paced and dynamic environment.A bias for action with the ability to adapt quickly, with a positive attitude toward changeDemonstrated long-term, strategic thinking with the ability to recognize and help others understand what must be done now and what can be improved later",United States,Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3694102363/?trk=jobs_biz_prem_srch,Insight Global
